order_id,sale_date,delivery_date,delivery_status,product,customer_feedback,sales_region,quantity,sales_amount_cny,月份,货品交货状况,销售区域,货品,delivery_days,is_on_time,data_quality_flag
P276849,2016-12-25,2017-2-25,按时交货,货品3,质量合格,华北,1.0,8.67,12,按时交货,华北,货品3,62,True,正常
P277636,2016-12-15,2017-3-15,按时交货,货品5,质量合格,泰国,5.0,125.03,12,按时交货,泰国,货品5,90,True,正常
P277636,2016-12-15,2017-3-15,按时交货,货品5,质量合格,泰国,5.0,125.03,12,按时交货,泰国,货品5,90,True,正常
P277702,2016-12-01,2017-1-31,晚交货,货品4,返修,西北,1.0,788.26,12,晚交货,西北,货品4,61,False,正常
P277720,2016-12-15,2017-3-15,按时交货,货品5,质量合格,泰国,50.0,79.01,12,按时交货,泰国,货品5,90,True,正常
P277720,2016-12-15,2017-3-15,按时交货,货品5,质量合格,泰国,2.0,71.6,12,按时交货,泰国,货品5,90,True,正常
P277851,2016-12-01,2017-1-31,按时交货,货品2,质量合格,华东,2.0,309.57,12,按时交货,华东,货品2,61,True,正常
P277851,2016-12-01,2017-1-31,按时交货,货品2,质量合格,华东,2.0,1031.91,12,按时交货,华东,货品2,61,True,正常
P277861,2016-11-15,2017-2-15,按时交货,货品3,质量合格,华北,1.0,296.18,11,按时交货,华北,货品3,92,True,正常
P277941,2016-12-25,2017-2-25,按时交货,货品2,拒货,华东,6000.0,87.69,12,按时交货,华东,货品2,62,True,正常
P278712,2016-12-01,2017-1-31,按时交货,货品6,质量合格,马来西亚,1.0,6.31,12,按时交货,马来西亚,货品6,61,True,正常
P278911,2016-12-30,2017-2-28,按时交货,货品6,质量合格,马来西亚,1.0,1289.4,12,按时交货,马来西亚,货品6,60,True,正常
P279648,2016-12-30,2017-2-28,按时交货,货品2,质量合格,华东,1.0,439.2,12,按时交货,华东,货品2,60,True,正常
P279759,2016-12-30,2017-2-28,按时交货,货品4,返修,西北,1.0,732.34,12,按时交货,西北,货品4,60,True,正常
P279861,2016-11-15,2017-2-15,按时交货,货品2,拒货,华东,1.0,80.28,11,按时交货,华东,货品2,92,True,正常
P280441,2016-12-30,2017-2-28,按时交货,货品3,质量合格,华北,4.0,16.53,12,按时交货,华北,货品3,60,True,正常
P280444,2016-11-21,2017-2-21,按时交货,货品5,质量合格,泰国,1.0,341.1,11,按时交货,泰国,货品5,92,True,正常
P280484,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,400.0,44.84,11,按时交货,华东,货品2,92,True,正常
P280551,2016-12-30,2017-2-28,按时交货,货品6,拒货,马来西亚,1.0,79.42,12,按时交货,马来西亚,货品6,60,True,正常
P280616,2016-11-15,2017-2-15,按时交货,货品3,质量合格,华北,1.0,11.09,11,按时交货,华北,货品3,92,True,正常
P280616,2016-11-15,2017-2-15,按时交货,货品3,质量合格,华北,1.0,22.57,11,按时交货,华北,货品3,92,True,正常
P280643,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,10.0,10.09,11,按时交货,华东,货品2,92,True,正常
P280643,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,10.0,12.61,11,按时交货,华东,货品2,92,True,正常
P280755,2016-11-15,2017-2-15,按时交货,货品6,拒货,马来西亚,20.0,27.74,11,按时交货,马来西亚,货品6,92,True,正常
P280755,2016-11-15,2017-2-15,按时交货,货品6,拒货,马来西亚,20.0,27.74,11,按时交货,马来西亚,货品6,92,True,正常
P281788,2016-12-30,2017-2-28,按时交货,货品4,返修,西北,1000.0,432.44,12,按时交货,西北,货品4,60,True,正常
P281788,2016-12-30,2017-2-28,按时交货,货品4,返修,西北,20.0,5.04,12,按时交货,西北,货品4,60,True,正常
P281886,2016-12-30,2017-2-28,按时交货,货品5,质量合格,泰国,60.0,191.36,12,按时交货,泰国,货品5,60,True,正常
P282490,2016-12-30,2017-2-28,按时交货,货品2,返修,华东,11500.0,8109.03,12,按时交货,华东,货品2,60,True,正常
P283061,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,2.0,401.38,11,按时交货,华东,货品2,92,True,正常
P283087,2016-11-15,2017-2-15,晚交货,货品4,返修,西北,1.0,813.4,11,晚交货,西北,货品4,92,False,正常
P283088,2016-12-30,2017-2-28,按时交货,货品2,质量合格,华东,1.0,738.65,12,按时交货,华东,货品2,60,True,正常
P283143,2016-12-15,2017-3-15,按时交货,货品6,质量合格,马来西亚,1.0,17.42,12,按时交货,马来西亚,货品6,90,True,正常
P283176,2016-12-30,2017-2-28,按时交货,货品6,质量合格,马来西亚,1.0,2121.25,12,按时交货,马来西亚,货品6,60,True,正常
P283614,2016-11-07,2017-2-7,晚交货,货品3,质量合格,华北,1.0,323.45,11,晚交货,华北,货品3,92,False,正常
P283645,2016-12-30,2017-2-28,按时交货,货品4,质量合格,西北,2.0,275.71,12,按时交货,西北,货品4,60,True,正常
P283645,2016-12-30,2017-2-28,按时交货,货品4,质量合格,西北,2.0,275.71,12,按时交货,西北,货品4,60,True,正常
P283682,2016-11-15,2017-2-15,按时交货,货品2,返修,华东,12.0,98.65,11,按时交货,华东,货品2,92,True,正常
P283682,2016-11-15,2017-2-15,按时交货,货品2,返修,华东,7.0,3.81,11,按时交货,华东,货品2,92,True,正常
P283742,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,2.0,4.17,11,按时交货,华东,货品2,92,True,正常
P283742,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,2.0,4.17,11,按时交货,华东,货品2,92,True,正常
P284413,2016-11-15,2017-2-15,按时交货,货品2,拒货,华东,1.0,96.1,11,按时交货,华东,货品2,92,True,正常
P284435,2016-12-29,2017-2-28,按时交货,货品4,质量合格,西北,8.0,429.65,12,按时交货,西北,货品4,61,True,正常
P284435,2016-12-29,2017-2-28,按时交货,货品4,质量合格,西北,1.0,6.32,12,按时交货,西北,货品4,61,True,正常
P284597,2016-11-20,2017-2-20,晚交货,货品2,质量合格,华东,2.0,223.17,11,晚交货,华东,货品2,92,False,正常
P284628,2016-11-15,2017-2-15,晚交货,货品6,质量合格,马来西亚,1.0,1388.02,11,晚交货,马来西亚,货品6,92,False,正常
P285361,2016-12-05,2017-3-5,按时交货,货品5,质量合格,泰国,6.0,119.31,12,按时交货,泰国,货品5,90,True,正常
P285366,2016-12-15,2017-3-15,按时交货,货品3,质量合格,华北,300.0,273.73,12,按时交货,华北,货品3,90,True,正常
P285384,2016-11-15,2017-2-15,晚交货,货品5,质量合格,泰国,1.0,340.7,11,晚交货,泰国,货品5,92,False,正常
P285393,2016-12-09,2017-3-9,按时交货,货品2,拒货,华东,2.0,1.48,12,按时交货,华东,货品2,90,True,正常
P286525,2016-12-15,2017-3-15,按时交货,货品4,质量合格,西北,1.0,731.74,12,按时交货,西北,货品4,90,True,正常
P286535,2016-11-15,2017-2-15,按时交货,货品6,质量合格,马来西亚,1.0,10.09,11,按时交货,马来西亚,货品6,92,True,正常
P286572,2016-12-30,2017-2-28,按时交货,货品6,质量合格,马来西亚,798.0,1315.75,12,按时交货,马来西亚,货品6,60,True,正常
P286572,2016-12-30,2017-2-28,按时交货,货品6,质量合格,马来西亚,12.0,13.27,12,按时交货,马来西亚,货品6,60,True,正常
P286609,2016-11-15,2017-2-15,按时交货,货品3,返修,华北,2.0,107.78,11,按时交货,华北,货品3,92,True,正常
P287430,2016-12-20,2017-3-20,按时交货,货品2,质量合格,华东,1.0,457.37,12,按时交货,华东,货品2,90,True,正常
P287430,2016-12-20,2017-3-20,按时交货,货品2,质量合格,华东,1.0,457.37,12,按时交货,华东,货品2,90,True,正常
P287440,2016-12-15,2017-3-15,按时交货,货品2,质量合格,华东,1.0,53.61,12,按时交货,华东,货品2,90,True,正常
P287556,2016-12-30,2017-2-28,按时交货,货品2,质量合格,华东,1.0,1945.87,12,按时交货,华东,货品2,60,True,正常
P287666,2016-11-15,2017-2-15,晚交货,货品6,质量合格,马来西亚,2.0,1208.86,11,晚交货,马来西亚,货品6,92,False,正常
P287684,2016-11-20,2017-2-20,按时交货,货品2,质量合格,华东,2.0,2095.33,11,按时交货,华东,货品2,92,True,正常
P288561,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,2.0,201.59,11,按时交货,华东,货品2,92,True,正常
P289277,2016-11-15,2017-2-15,按时交货,货品6,拒货,马来西亚,1.0,75.44,11,按时交货,马来西亚,货品6,92,True,正常
P290202,2016-12-25,2017-2-25,按时交货,货品3,返修,华北,1.0,55.11,12,按时交货,华北,货品3,62,True,正常
P290202,2016-12-25,2017-2-25,按时交货,货品3,返修,华北,1.0,55.11,12,按时交货,华北,货品3,62,True,正常
P290211,2016-12-30,2017-2-28,按时交货,货品5,质量合格,泰国,1.0,23.3,12,按时交货,泰国,货品5,60,True,正常
P290211,2016-12-30,2017-2-28,按时交货,货品5,质量合格,泰国,1.0,169.47,12,按时交货,泰国,货品5,60,True,正常
P290256,2016-12-30,2017-2-28,按时交货,货品5,质量合格,泰国,1.0,223.38,12,按时交货,泰国,货品5,60,True,正常
P290256,2016-12-30,2017-2-28,按时交货,货品5,质量合格,泰国,1.0,305.68,12,按时交货,泰国,货品5,60,True,正常
P290265,2016-12-08,2017-3-8,按时交货,货品2,返修,华东,1.0,3014.56,12,按时交货,华东,货品2,90,True,正常
P290265,2016-12-08,2017-3-8,按时交货,货品2,返修,华东,1.0,628.03,12,按时交货,华东,货品2,90,True,正常
P290801,2016-11-20,2017-2-20,晚交货,货品3,质量合格,华北,2.0,128.32,11,晚交货,华北,货品3,92,False,正常
P290822,2016-11-21,2017-2-21,按时交货,货品2,质量合格,华东,2.0,120.2,11,按时交货,华东,货品2,92,True,正常
P290916,2016-12-30,2017-2-28,按时交货,货品6,质量合格,马来西亚,3.0,5.23,12,按时交货,马来西亚,货品6,60,True,正常
P290916,2016-12-30,2017-2-28,按时交货,货品6,质量合格,马来西亚,3.0,4.52,12,按时交货,马来西亚,货品6,60,True,正常
P291696,2016-12-21,2017-3-21,晚交货,货品3,质量合格,华北,1.0,21.19,12,晚交货,华北,货品3,90,False,正常
P291703,2016-12-30,2017-2-28,按时交货,货品6,拒货,马来西亚,1254.0,73.15,12,按时交货,马来西亚,货品6,60,True,正常
P291832,2016-12-30,2017-2-28,按时交货,货品5,质量合格,泰国,1.0,154.49,12,按时交货,泰国,货品5,60,True,正常
P292669,2016-12-30,2017-2-28,按时交货,货品2,质量合格,华东,1.0,890.61,12,按时交货,华东,货品2,60,True,正常
P293768,2016-12-30,2017-2-28,按时交货,货品2,质量合格,华东,1.0,294.87,12,按时交货,华东,货品2,60,True,正常
P296487,2016-11-01,2017-2-1,晚交货,货品6,质量合格,马来西亚,1.0,2178.6,11,晚交货,马来西亚,货品6,92,False,正常
P296511,2016-12-29,2017-2-28,按时交货,货品6,质量合格,马来西亚,1.0,22.97,12,按时交货,马来西亚,货品6,61,True,正常
P297500,2016-12-09,2017-3-9,按时交货,货品3,质量合格,华北,1.0,533.97,12,按时交货,华北,货品3,90,True,正常
P297641,2016-12-15,2017-3-15,按时交货,货品6,质量合格,马来西亚,1.0,44.59,12,按时交货,马来西亚,货品6,90,True,正常
P299789,2016-12-14,2017-3-14,按时交货,货品2,质量合格,华东,1.0,26.05,12,按时交货,华东,货品2,90,True,正常
P299791,2016-12-09,2017-3-9,按时交货,货品2,质量合格,华东,3.0,297.44,12,按时交货,华东,货品2,90,True,正常
P299901,2016-12-15,2017-3-15,按时交货,货品6,质量合格,马来西亚,2.0,200.41,12,按时交货,马来西亚,货品6,90,True,正常
P302956,2016-12-22,2017-3-22,按时交货,货品2,拒货,华东,20.0,79.44,12,按时交货,华东,货品2,90,True,正常
P303801,2016-12-15,2017-3-15,按时交货,货品2,质量合格,华东,1.0,194.08,12,按时交货,华东,货品2,90,True,正常
P307276,2016-12-22,2017-3-22,按时交货,货品6,质量合格,马来西亚,1.0,32.18,12,按时交货,马来西亚,货品6,90,True,正常
P314165,2016-12-20,2017-3-20,按时交货,货品2,质量合格,华东,1.0,1720.92,12,按时交货,华东,货品2,90,True,正常
